band,source,original,parsed,survived
above,rand_above,6320182892411277656,6320182892411277656,1
above,rand_above,7438691318378042192,7438691318378042192,1
above,rand_above,7352907023983146729,7352907023983146729,1
above,rand_above,5228813655618697523,5228813655618697523,1
above,rand_above,387803110302206534,387803110302206534,1
above,rand_above,4922714821211871368,4922714821211871368,1
above,rand_above,6110464615402581608,6110464615402581608,1
above,rand_above,645020818624854975,645020818624854975,1
above,rand_above,5981539545869886838,5981539545869886838,1
above,rand_above,125702660448513324,125702660448513324,1
above,rand_above,3883365250639972813,3883365250639972813,1
above,rand_above,4530319919530919788,4530319919530919788,1
above,rand_above,4007554785153947747,4007554785153947747,1
above,rand_above,3349602211812748439,3349602211812748439,1
above,rand_above,8232335222527866008,8232335222527866008,1
above,rand_above,4249354240069609858,4249354240069609858,1
above,rand_above,1420101488869518840,1420101488869518840,1
above,rand_above,1633583889416721898,1633583889416721898,1
above,rand_above,4821271530746544706,4821271530746544706,1
above,rand_above,6008417959987988817,6008417959987988817,1
above,rand_above,5689795932701597350,5689795932701597350,1
above,rand_above,8490982994262500560,8490982994262500560,1
above,rand_above,7153813464581255962,7153813464581255962,1
above,rand_above,4296710973194403359,4296710973194403359,1
above,rand_above,7625064603071926095,7625064603071926095,1
above,rand_above,5473621035148675235,5473621035148675235,1
above,rand_above,2981742219896394231,2981742219896394231,1
above,rand_above,2273300449396907936,2273300449396907936,1
above,rand_above,8629372557237864867,8629372557237864867,1
above,rand_above,2581666178702215716,2581666178702215716,1
above,rand_above,4166921774798378206,4166921774798378206,1
above,rand_above,6930929184918066571,6930929184918066571,1
above,rand_above,5264942484491280981,5264942484491280981,1
above,rand_above,6171958059552649941,6171958059552649941,1
above,rand_above,3111718410468553067,3111718410468553067,1
above,rand_above,4568179936872423937,4568179936872423937,1
above,rand_above,3006733790985325453,3006733790985325453,1
above,rand_above,4505861658577276551,4505861658577276551,1
above,rand_above,3281689829230607495,3281689829230607495,1
above,rand_above,2391887618649275870,2391887618649275870,1
above,rand_above,2588401435836183110,2588401435836183110,1
above,rand_above,5507566606166566502,5507566606166566502,1
above,rand_above,8126564686708655930,8126564686708655930,1
above,rand_above,5135274629286955409,5135274629286955409,1
above,rand_above,4774052541222175594,4774052541222175594,1
above,rand_above,1771191710319393471,1771191710319393471,1
above,rand_above,2235123830432119591,2235123830432119591,1
above,rand_above,3757644973144985653,3757644973144985653,1
above,rand_above,5129603903273529368,5129603903273529368,1
above,rand_above,2225604244467553321,2225604244467553321,1
above,rand_above,4400191064255481375,4400191064255481375,1
above,rand_above,6574594519102776419,6574594519102776419,1
above,rand_above,4142687780929435525,4142687780929435525,1
above,rand_above,168048235313473043,168048235313473043,1
above,rand_above,2722851426015533102,2722851426015533102,1
above,rand_above,3738949227472652988,3738949227472652988,1
above,rand_above,2253101230401844877,2253101230401844877,1
above,rand_above,6132957496045962427,6132957496045962427,1
above,rand_above,3412620122129486778,3412620122129486778,1
above,rand_above,5113894154084522355,5113894154084522355,1
above,rand_above,3179609513219751925,3179609513219751925,1
above,rand_above,9201309989978624349,9201309989978624349,1
above,rand_above,5085444854527664102,5085444854527664102,1
above,rand_above,3253886552223169819,3253886552223169819,1
above,rand_above,4194068600156212539,4194068600156212539,1
above,rand_above,2837105120290457442,2837105120290457442,1
above,rand_above,2135345337061866953,2135345337061866953,1
above,rand_above,6661680983137537476,6661680983137537476,1
above,rand_above,2919423287782880321,2919423287782880321,1
above,rand_above,6860875613496615868,6860875613496615868,1
above,rand_above,8779304671659319649,8779304671659319649,1
above,rand_above,6374642433101061052,6374642433101061052,1
above,rand_above,1775660856737397498,1775660856737397498,1
above,rand_above,6821432691555367898,6821432691555367898,1
above,rand_above,2559266143549550658,2559266143549550658,1
above,rand_above,5446986564234012419,5446986564234012419,1
above,rand_above,7020687437546580716,7020687437546580716,1
above,rand_above,5513430231430371859,5513430231430371859,1
above,rand_above,9052621580243475021,9052621580243475021,1
above,rand_above,7688648362634777662,7688648362634777662,1
above,rand_above,2741398542637707417,2741398542637707417,1
above,rand_above,3337547554018317886,3337547554018317886,1
above,rand_above,2796933685187699091,2796933685187699091,1
above,rand_above,6539325095358183973,6539325095358183973,1
above,rand_above,1176528940672291793,1176528940672291793,1
above,rand_above,428815428705928315,428815428705928315,1
above,rand_above,511920948650927242,511920948650927242,1
above,rand_above,2703492137783717604,2703492137783717604,1
above,rand_above,8716696955554230820,8716696955554230820,1
above,rand_above,5892316327423760962,5892316327423760962,1
above,rand_above,6952289477302909194,6952289477302909194,1
above,rand_above,955211195574008304,955211195574008304,1
above,rand_above,122135546363023251,122135546363023251,1
above,rand_above,2631574602718240635,2631574602718240635,1
above,rand_above,4424366437782152672,4424366437782152672,1
above,rand_above,3151464819773837375,3151464819773837375,1
above,rand_above,8914151215721510174,8914151215721510174,1
above,rand_above,2337709261588989529,2337709261588989529,1
above,rand_above,7956998691698084667,7956998691698084667,1
above,rand_above,1061275318402971092,1061275318402971092,1
above,rand_above,611693991766141916,611693991766141916,1
above,rand_above,4544568703652774723,4544568703652774723,1
above,rand_above,5331087968469191831,5331087968469191831,1
above,rand_above,6340400380561808012,6340400380561808012,1
above,rand_above,1408441861034038017,1408441861034038017,1
above,rand_above,7490472331218898955,7490472331218898955,1
above,rand_above,8763146145814167905,8763146145814167905,1
above,rand_above,794662353718749726,794662353718749726,1
above,rand_above,2298164715763886868,2298164715763886868,1
above,rand_above,5156322395016058736,5156322395016058736,1
above,rand_above,3847535022478364880,3847535022478364880,1
above,rand_above,5507306879727411755,5507306879727411755,1
above,rand_above,5712909730937961889,5712909730937961889,1
above,rand_above,7163517301894324682,7163517301894324682,1
above,rand_above,3517375271873761355,3517375271873761355,1
above,rand_above,8388481102831217263,8388481102831217263,1
above,rand_above,2751605731052890606,2751605731052890606,1
above,rand_above,5437193472445768185,5437193472445768185,1
above,rand_above,3964264314632843344,3964264314632843344,1
above,rand_above,5253688320871720517,5253688320871720517,1
above,rand_above,564533699509200267,564533699509200267,1
above,rand_above,8864447614025778546,8864447614025778546,1
above,rand_above,924275328895319605,924275328895319605,1
above,rand_above,7044015290297173358,7044015290297173358,1
above,rand_above,5778365047205107341,5778365047205107341,1
above,rand_above,2449936860798369620,2449936860798369620,1
above,rand_above,757829432979345810,757829432979345810,1
above,rand_above,2221372977544750272,2221372977544750272,1
above,rand_above,5100237050150325113,5100237050150325113,1
above,rand_above,1452765803361825694,1452765803361825694,1
above,rand_above,3776916750313937722,3776916750313937722,1
above,rand_above,6367333630080202218,6367333630080202218,1
above,rand_above,4343184817618420386,4343184817618420386,1
above,rand_above,310056769840740368,310056769840740368,1
above,rand_above,2666305746911758021,2666305746911758021,1
above,rand_above,2616623929505812153,2616623929505812153,1
above,rand_above,7937479889676336653,7937479889676336653,1
above,rand_above,665524597717427618,665524597717427618,1
above,rand_above,2161961758073845069,2161961758073845069,1
above,rand_above,2449092924261363511,2449092924261363511,1
above,rand_above,7306979524211579128,7306979524211579128,1
above,rand_above,5448855986976836904,5448855986976836904,1
above,rand_above,7423728365544360608,7423728365544360608,1
above,rand_above,1833567417218164093,1833567417218164093,1
above,rand_above,1067631706566420569,1067631706566420569,1
above,rand_above,2082508367177740469,2082508367177740469,1
above,rand_above,1383191815276684194,1383191815276684194,1
above,rand_above,2459034313196152601,2459034313196152601,1
above,rand_above,1320905392865024395,1320905392865024395,1
above,rand_above,559071044208945742,559071044208945742,1
above,rand_above,7319715345113672296,7319715345113672296,1
above,rand_above,5497319713681679811,5497319713681679811,1
above,rand_above,7611282127379476863,7611282127379476863,1
above,rand_above,8505508641350585742,8505508641350585742,1
above,rand_above,4059482877579125309,4059482877579125309,1
above,rand_above,4331982909533955107,4331982909533955107,1
above,rand_above,2813753346241672054,2813753346241672054,1
above,rand_above,3721493017851445025,3721493017851445025,1
above,rand_above,2520035102488214248,2520035102488214248,1
above,rand_above,4989458076779082202,4989458076779082202,1
above,rand_above,4046620108538862861,4046620108538862861,1
above,rand_above,5524921835429811800,5524921835429811800,1
above,rand_above,8212485435905298684,8212485435905298684,1
above,rand_above,6783886887243836990,6783886887243836990,1
above,rand_above,5577282757731789511,5577282757731789511,1
above,rand_above,247568753604697198,247568753604697198,1
above,rand_above,2120462252491485933,2120462252491485933,1
above,rand_above,6228311897456758337,6228311897456758337,1
above,rand_above,7945874446777147959,7945874446777147959,1
above,rand_above,5424260431340388269,5424260431340388269,1
above,rand_above,200350259822901972,200350259822901972,1
above,rand_above,7062676695788288585,7062676695788288585,1
above,rand_above,7585280940501017940,7585280940501017940,1
above,rand_above,5323947543229279406,5323947543229279406,1
above,rand_above,7047445423376342911,7047445423376342911,1
above,rand_above,1624856487184225676,1624856487184225676,1
above,rand_above,4795603757082787307,4795603757082787307,1
above,rand_above,4087853461705151359,4087853461705151359,1
above,rand_above,2574548794389806848,2574548794389806848,1
above,rand_above,9204206235702137483,9204206235702137483,1
above,rand_above,4029336563532441984,4029336563532441984,1
above,rand_above,7519091280945692740,7519091280945692740,1
above,rand_above,8946964165887639038,8946964165887639038,1
above,rand_above,4344087952592972173,4344087952592972173,1
above,rand_above,3775353628514318803,3775353628514318803,1
above,rand_above,2970246954955813630,2970246954955813630,1
above,rand_above,973770793706970804,973770793706970804,1
above,rand_above,1492354676364174704,1492354676364174704,1
above,rand_above,3805763027684164442,3805763027684164442,1
above,rand_above,4578902342762797323,4578902342762797323,1
above,rand_above,6120261654246106175,6120261654246106175,1
above,rand_above,3702527280845173822,3702527280845173822,1
above,rand_above,7023379556707196188,7023379556707196188,1
above,rand_above,347478520354775472,347478520354775472,1
above,rand_above,821215418444118161,821215418444118161,1
above,rand_above,2336975686599979586,2336975686599979586,1
above,rand_above,1078195229733032481,1078195229733032481,1
above,rand_above,7134504169647244961,7134504169647244961,1
above,rand_above,7986399312491316283,7986399312491316283,1
above,rand_above,7617617658401035384,7617617658401035384,1
above,rand_above,19623903092892040,19623903092892040,1
above,rand_above,8027506930901347914,8027506930901347914,1
